scorer,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000,DLC_resnet_50_CoffeeOverheadFeb23shuffle1_50000
bodyparts,nose,nose,nose,leye,leye,leye,reye,reye,reye,lear,lear,lear,rear,rear,rear,head,head,head,neck,neck,neck,sldr,sldr,sldr,hnch,hnch,hnch,tlbs,tlbs,tlbs,tltp,tltp,tltp,rrlg,rrlg,rrlg,rrkn,rrkn,rrkn,rrpw,rrpw,rrpw,lrlg,lrlg,lrlg,lrkn,lrkn,lrkn,lrpw,lrpw,lrpw,rflg,rflg,rflg,rfkn,rfkn,rfkn,rfpw,rfpw,rfpw,lflg,lflg,lflg,lfkn,lfkn,lfkn,lfpw,lfpw,lfpw
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,595.0792236328125,293.1803283691406,0.1406351625919342,597.9818725585938,364.7120361328125,0.0038089752197265625,600.486083984375,364.6435546875,0.006236821413040161,536.7838134765625,262.64068603515625,0.9902249574661255,582.276123046875,292.2951965332031,0.9382826089859009,561.0111694335938,276.8095703125,0.9843182563781738,526.873291015625,299.2520446777344,0.660970151424408,494.42388916015625,307.1792907714844,0.9179506301879883,364.9974365234375,294.6375732421875,0.9021492600440979,344.03399658203125,305.55621337890625,0.5799645185470581,326.3616943359375,337.61065673828125,0.9255242943763733,382.1193542480469,327.8342590332031,0.5251598358154297,387.54931640625,338.888916015625,0.010782390832901001,589.6703491210938,363.2051086425781,0.18580296635627747,571.7913208007812,276.1525573730469,0.07338714599609375,569.1943969726562,360.15948486328125,0.021876007318496704,593.7258911132812,365.5201721191406,0.04763913154602051,502.28863525390625,336.8909912109375,0.06905868649482727,562.0943603515625,358.4501647949219,0.05051371455192566,595.4403686523438,367.8451843261719,0.7684757709503174,495.4618225097656,337.7796936035156,0.09610491991043091,525.1094360351562,349.1174621582031,0.03534442186355591,598.2129516601562,359.7012634277344,0.5307015776634216
1,594.961181640625,293.3489074707031,0.16046321392059326,597.9898681640625,364.6678771972656,0.003727138042449951,600.5543823242188,364.644775390625,0.0061310529708862305,537.2160034179688,262.21240234375,0.9900829792022705,582.220703125,293.1427917480469,0.9313498735427856,561.4027709960938,276.5630798339844,0.9855703115463257,526.0147094726562,298.9613952636719,0.6478419899940491,494.04364013671875,307.24017333984375,0.909420907497406,365.2301940917969,294.81951904296875,0.9100074172019958,344.3680725097656,305.41656494140625,0.6005651354789734,326.2832336425781,337.4608154296875,0.9252089262008667,382.3536071777344,327.9961242675781,0.5064480304718018,387.5455322265625,338.8684387207031,0.00997239351272583,589.696533203125,362.9737548828125,0.16346901655197144,571.7100830078125,276.10223388671875,0.0684863030910492,569.169189453125,360.20050048828125,0.022160440683364868,593.615234375,365.4206237792969,0.0481092631816864,502.4331359863281,336.70587158203125,0.06822305917739868,561.9122924804688,358.359130859375,0.05017098784446716,595.1685180664062,367.8784484863281,0.7413500547409058,495.9569396972656,337.8062438964844,0.10291606187820435,525.0798950195312,349.100830078125,0.04046955704689026,598.1253662109375,359.4839782714844,0.5352976322174072
2,597.8488159179688,296.3387145996094,0.11630409955978394,598.0079956054688,364.6651916503906,0.0037810802459716797,600.5199584960938,364.6988220214844,0.006191045045852661,537.0858764648438,262.2343444824219,0.9897961616516113,582.2160034179688,293.3571472167969,0.9469883441925049,561.2786865234375,276.48785400390625,0.9849352836608887,526.2070922851562,298.97998046875,0.6613725423812866,493.7754821777344,307.3897399902344,0.8983530402183533,364.9019775390625,294.9500427246094,0.915915846824646,344.2004699707031,306.5732727050781,0.6015411615371704,327.2594909667969,337.4208984375,0.9280526638031006,382.35748291015625,327.9092712402344,0.5225202441215515,387.4906921386719,338.85040283203125,0.010928303003311157,589.7352294921875,363.068115234375,0.16266465187072754,571.605712890625,276.2685852050781,0.06905502080917358,569.0299682617188,360.2173156738281,0.02168482542037964,593.679931640625,365.4437255859375,0.048945605754852295,502.47705078125,336.7833557128906,0.0610843300819397,561.8396606445312,358.4417724609375,0.04840931296348572,595.25634765625,367.92059326171875,0.7441393136978149,495.6485595703125,337.8219909667969,0.09835347533226013,525.15625,348.91046142578125,0.041059404611587524,598.2376098632812,359.5263977050781,0.5394458174705505
3,597.7055053710938,296.24945068359375,0.10782593488693237,598.0114135742188,364.67218017578125,0.0037875473499298096,600.5206909179688,364.7155456542969,0.006213277578353882,537.1029052734375,262.0800476074219,0.9898465275764465,581.8782348632812,293.3662414550781,0.9435409307479858,561.365478515625,276.5119323730469,0.9843425750732422,525.8104248046875,298.8420104980469,0.6635388731956482,493.7878723144531,307.35009765625,0.8975865840911865,365.07135009765625,294.73779296875,0.9222105741500854,344.2530822753906,305.0440979003906,0.5968233346939087,326.5625,337.5588684082031,0.9363884925842285,382.4512634277344,327.6172790527344,0.5002633333206177,387.209716796875,338.4680480957031,0.01040622591972351,589.7716064453125,363.0673522949219,0.1601165533065796,571.6614990234375,276.233154296875,0.07058578729629517,568.9803466796875,360.2134704589844,0.02057623863220215,593.6821899414062,365.4410705566406,0.04855048656463623,502.5879211425781,336.6736145019531,0.05737468600273132,561.8377075195312,358.366455078125,0.04561924934387207,595.22607421875,367.9323425292969,0.7450473308563232,495.70025634765625,337.621337890625,0.09557047486305237,525.177978515625,348.7928161621094,0.040444642305374146,598.26953125,359.49981689453125,0.5422391295433044
4,597.6590576171875,296.3067626953125,0.10392135381698608,597.9910888671875,364.6745910644531,0.003612905740737915,600.5603637695312,364.7269287109375,0.00595584511756897,537.1826171875,262.09136962890625,0.9909271001815796,581.8574829101562,293.2655944824219,0.9420684576034546,561.5014038085938,276.48431396484375,0.9860811233520508,525.64404296875,298.7932434082031,0.663246750831604,493.1568603515625,307.3457336425781,0.9004743099212646,365.0184020996094,294.70037841796875,0.918164849281311,344.21588134765625,304.8252258300781,0.6064653992652893,326.7129821777344,337.5196228027344,0.9335922002792358,382.60650634765625,327.4970397949219,0.5244818329811096,387.40814208984375,338.4924621582031,0.010930418968200684,589.6578369140625,363.0028381347656,0.15439119935035706,571.6287231445312,276.15167236328125,0.06699451804161072,569.1322631835938,360.0538635253906,0.021413952112197876,593.5856323242188,365.39166259765625,0.04671546816825867,502.39501953125,336.646484375,0.048456013202667236,561.928955078125,358.2540588378906,0.04661160707473755,595.0966186523438,367.960205078125,0.7368147969245911,495.05572509765625,337.8131408691406,0.08052036166191101,525.1318969726562,348.8432922363281,0.038900226354599,598.1969604492188,359.4415588378906,0.5414171814918518
5,594.3125,293.6589660644531,0.10407811403274536,597.9171142578125,364.69036865234375,0.0034175515174865723,600.5671997070312,364.7963562011719,0.005698710680007935,537.5606689453125,261.85638427734375,0.9905956983566284,581.8934936523438,292.9656677246094,0.947456955909729,561.4303588867188,276.34881591796875,0.986619770526886,525.713623046875,298.6953125,0.7129806280136108,493.29449462890625,307.3287658691406,0.910653829574585,364.90374755859375,294.7736511230469,0.9165480136871338,343.9852294921875,304.9598083496094,0.605475664138794,327.6673583984375,337.44293212890625,0.9426274299621582,382.5784912109375,327.2770080566406,0.5210081934928894,387.2790832519531,338.51092529296875,0.010659009218215942,589.6095581054688,363.0484619140625,0.16221126914024353,571.7174072265625,276.0781555175781,0.06802204251289368,569.0128173828125,360.10797119140625,0.02189159393310547,593.4747924804688,365.32171630859375,0.04633986949920654,502.7776794433594,336.69287109375,0.05483567714691162,561.8848266601562,358.243408203125,0.049102455377578735,595.07373046875,367.8507385253906,0.7487134337425232,495.03857421875,337.7300109863281,0.09077638387680054,525.017822265625,348.8396911621094,0.03946182131767273,598.1500244140625,359.4084777832031,0.5317724943161011
6,594.9706420898438,293.5007629394531,0.1094212532043457,487.95794677734375,297.8573913574219,0.0035537779331207275,600.585693359375,364.75628662109375,0.005795329809188843,538.0697021484375,261.2928161621094,0.9907023310661316,582.2001953125,292.33245849609375,0.9499409198760986,562.557373046875,275.4693298339844,0.9862236976623535,526.4306640625,298.5953674316406,0.7262114882469177,493.4440002441406,307.0628662109375,0.9138659238815308,364.5618591308594,294.8199462890625,0.9221154451370239,344.1006164550781,306.6462707519531,0.627230703830719,327.8528747558594,337.1392822265625,0.9533509612083435,382.8516845703125,327.0993347167969,0.49600502848625183,388.30621337890625,338.1502685546875,0.009319305419921875,589.7579345703125,363.0773010253906,0.15428203344345093,579.3021240234375,277.8372497558594,0.05834698677062988,569.0985717773438,359.8365173339844,0.021029233932495117,593.5278930664062,365.28900146484375,0.0461830198764801,502.74969482421875,336.880126953125,0.05234938859939575,561.7974853515625,358.29266357421875,0.04660731554031372,595.0941772460938,367.8037109375,0.7514563202857971,495.28521728515625,338.1908264160156,0.10356289148330688,524.8964233398438,348.72100830078125,0.04523932933807373,598.091796875,359.3999938964844,0.5310623049736023
7,597.1088256835938,292.5924987792969,0.1722969114780426,597.86279296875,364.80938720703125,0.0037059485912323,600.738037109375,364.5995178222656,0.006281733512878418,539.04443359375,259.88385009765625,0.9942629337310791,581.579833984375,290.1146240234375,0.9399348497390747,564.555908203125,273.826171875,0.9872653484344482,526.51025390625,297.5155944824219,0.761556088924408,492.6016845703125,305.9862365722656,0.9604340195655823,366.9549560546875,293.6849670410156,0.9235082864761353,342.3414001464844,304.986083984375,0.6745115518569946,326.4166564941406,336.6309509277344,0.9585972428321838,382.9554138183594,325.18975830078125,0.6501597762107849,389.346923828125,338.1077575683594,0.018505901098251343,589.61083984375,362.6725158691406,0.19073578715324402,580.1907958984375,277.7208251953125,0.07249495387077332,569.4207153320312,359.2763671875,0.02353385090827942,593.4747924804688,365.20294189453125,0.05189955234527588,501.33221435546875,336.24041748046875,0.07969701290130615,562.2921142578125,357.96417236328125,0.053425133228302,595.6258544921875,367.8822021484375,0.7961009740829468,497.1162414550781,338.3301696777344,0.18548646569252014,524.0030517578125,348.3631286621094,0.0889345109462738,598.2244262695312,359.18927001953125,0.5252220630645752
