scorer,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000,DLC_resnet_50_alfonsoApr14shuffle1_350000
bodyparts,nose,nose,nose,lear,lear,lear,rear,rear,rear,head,head,head,neck,neck,neck,sldr,sldr,sldr,hnch,hnch,hnch,tltp,tltp,tltp,rrpw,rrpw,rrpw,lrpw,lrpw,lrpw,rfpw,rfpw,rfpw,lfpw,lfpw,lfpw
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,515.8909301757812,228.0020751953125,0.2526303827762604,490.65191650390625,190.94064331054688,0.6027672290802002,476.02374267578125,227.90097045898438,0.445142924785614,468.11529541015625,206.13949584960938,0.01211276650428772,467.05078125,193.32815551757812,0.6677169799804688,500.2122497558594,282.8609924316406,0.007316529750823975,471.9928283691406,191.10011291503906,0.15467298030853271,407.18511962890625,198.81814575195312,0.9993503093719482,484.5335998535156,275.4893798828125,0.3744456171989441,485.1952209472656,275.3680419921875,0.03211292624473572,437.380615234375,280.0931396484375,0.524465024471283,486.567138671875,277.3504333496094,0.6016297340393066
1,515.9974365234375,227.9640350341797,0.3535778522491455,490.6318054199219,190.9258270263672,0.6220381259918213,475.9261474609375,227.81002807617188,0.4874948263168335,468.21923828125,206.19744873046875,0.012408405542373657,467.0209655761719,193.40797424316406,0.6607967019081116,500.263916015625,282.8843994140625,0.007432341575622559,471.8652038574219,191.0923309326172,0.147920161485672,407.1701354980469,198.83465576171875,0.999341607093811,484.4921569824219,275.4789123535156,0.3767344653606415,485.2158203125,275.39398193359375,0.03176224231719971,437.45404052734375,280.0428466796875,0.5235047340393066,486.58087158203125,277.4278564453125,0.605339527130127
2,516.0867309570312,228.27821350097656,0.513699471950531,490.5343322753906,190.88414001464844,0.6344681978225708,475.68341064453125,227.7120819091797,0.4930694103240967,468.2362060546875,205.95709228515625,0.012148797512054443,466.92132568359375,193.28668212890625,0.6539913415908813,500.22265625,282.861328125,0.007147848606109619,471.6964111328125,190.8841094970703,0.1426740288734436,407.13372802734375,198.84652709960938,0.9993573427200317,484.5990905761719,275.4336242675781,0.3707091510295868,485.1778564453125,275.3357849121094,0.03618708252906799,437.4300231933594,280.038818359375,0.5413532853126526,486.5480651855469,277.20855712890625,0.606278657913208
3,516.51611328125,227.9901580810547,0.6491810083389282,490.3931884765625,190.88265991210938,0.6488087773323059,475.6673889160156,227.5285186767578,0.4727100133895874,468.133056640625,205.99844360351562,0.012957513332366943,466.7082214355469,193.2874298095703,0.6397846341133118,500.2010192871094,282.95526123046875,0.006663143634796143,471.6327819824219,191.0093994140625,0.1255924105644226,407.1530456542969,198.8615264892578,0.9993813037872314,484.4170227050781,275.41314697265625,0.3126896023750305,485.26580810546875,275.3087463378906,0.03867003321647644,483.1571350097656,275.6304931640625,0.5896667838096619,486.771240234375,277.11822509765625,0.567864716053009
4,516.1609497070312,227.25613403320312,0.6258904337882996,490.2209167480469,191.01466369628906,0.5908968448638916,475.40362548828125,226.66510009765625,0.3942844271659851,467.6420593261719,205.9235382080078,0.016161322593688965,466.54266357421875,192.8970489501953,0.6344836950302124,500.1639709472656,282.9090881347656,0.005815327167510986,471.74530029296875,190.80859375,0.10627672076225281,407.141357421875,198.77894592285156,0.9994555115699768,484.3229675292969,275.528076171875,0.27133217453956604,485.2101745605469,275.3341979980469,0.044374167919158936,483.10906982421875,275.6265563964844,0.6320154666900635,486.8185119628906,277.1737060546875,0.5944464206695557
5,516.5447387695312,226.38726806640625,0.7102886438369751,489.5660095214844,190.8314666748047,0.5261135697364807,475.3267517089844,226.65773010253906,0.29831087589263916,467.2710266113281,205.82276916503906,0.011723250150680542,466.1709899902344,193.10311889648438,0.6223264932632446,499.98504638671875,282.9852600097656,0.004991799592971802,472.05303955078125,194.4326629638672,0.104758620262146,407.2392578125,198.6623992919922,0.9994590282440186,484.1527099609375,275.5023498535156,0.25165674090385437,485.12298583984375,275.1003112792969,0.05000290274620056,483.1543884277344,275.5500793457031,0.6702356338500977,486.6884765625,277.1000061035156,0.570664644241333
6,516.3043823242188,225.5449676513672,0.24398186802864075,489.7098083496094,190.501708984375,0.5187667608261108,476.1512145996094,226.27406311035156,0.23718878626823425,467.09271240234375,205.6988983154297,0.01378217339515686,466.3473205566406,193.2920684814453,0.649070680141449,499.88818359375,283.0359802246094,0.00505298376083374,472.4653015136719,194.52059936523438,0.12307235598564148,407.2228698730469,198.6886444091797,0.9993598461151123,484.3613586425781,275.5945129394531,0.30775442719459534,485.31536865234375,275.14788818359375,0.051952511072158813,482.21112060546875,274.888916015625,0.6152360439300537,486.5791931152344,277.3590393066406,0.5759077668190002
7,516.90478515625,223.19606018066406,0.7124503254890442,488.8868713378906,190.38772583007812,0.5944560766220093,479.6624755859375,228.28372192382812,0.2604982256889343,466.95269775390625,204.90664672851562,0.015693098306655884,465.9801025390625,193.02313232421875,0.5583490133285522,499.6615905761719,283.07647705078125,0.004462838172912598,471.12030029296875,190.21261596679688,0.11745938658714294,407.1864318847656,198.8332061767578,0.9993748664855957,484.426513671875,275.58526611328125,0.2862010896205902,485.2884216308594,274.9988098144531,0.058144837617874146,482.6932067871094,275.17529296875,0.5809909701347351,486.4684753417969,277.478759765625,0.4964766800403595
